"","R2c","R2m","deviance","urb.cf","urb.ci_l","urb.ci_u","urb.t","urb.p","gdp.cf","gdp.ci_l","gdp.ci_u","gdp.t","gdp.p"
"无",0.0665949884918139,0.0643627493664628,-155294.876912638,0.031148962589021,0.0080515384238759,0.0542463867541662,2.65035669452219,0.00832563007001065,-0.00874144779674512,-0.0329766407102417,0.0154937451167514,-0.709972931431342,0.478304113133469
"劳累",0.137091110825625,0.129032249980852,-171420.87518219,-0.0108786004757424,-0.0367618325625205,0.0150046316110357,-0.834391025403857,0.406153825848784,0.00928310455892821,-0.0173025510959842,0.0358687602138406,0.690587613249777,0.491014655070753
"与",0.151452491599201,0.148429687624768,-325894.60277463,-0.0124579692149552,-0.0294519920517483,0.00453605362183794,-1.44375228614908,0.150052330040044,0.0101025802270459,-0.00754945901393883,0.0277546194680306,1.12597187541977,0.26101928590934
"为",0.169536329370111,0.16723917587238,-352553.576857216,-0.00740999624988981,-0.0232127420459719,0.00839274954619231,-0.923703339618348,0.356569973508531,0.00542763478466677,-0.0111236989251573,0.0219789684944908,0.645669637301488,0.51905107087244
"而",0.151616085134005,0.146843264725083,-351584.465715247,-0.0105905295291279,-0.0284723712905272,0.00729131223227142,-1.16990224130179,0.243831826168559,-0.000306663663515572,-0.0186592975153812,0.0180459701883501,-0.0329194071766909,0.973766769241656
"是",0.210867738256424,0.206572075503157,-484216.949159352,-0.00607433081075854,-0.0205750507256094,0.00842638910409235,-0.827090069508141,0.409380072500763,-0.00226665871772752,-0.0168060213428226,0.0122727039073676,-0.306844466781422,0.759183561245522
"很大",0.126848605525563,0.117900836572729,-155388.522536429,0.0103778123316469,-0.0162101581407274,0.0369657828040212,0.772465383274092,0.441291924758374,0.0141221033636993,-0.0136833384990573,0.0419275452264559,1.00287172856353,0.317405209105163
"各种",0.0831771465105065,0.0766260141342037,-116752.304601136,0.0348546592724469,0.00600372383369122,0.0637055947112027,2.3781616330523,0.0180742901768998,-0.00386727980181704,-0.0340111359355954,0.0262765763319613,-0.252491187151236,0.800837843784222
"悲伤",0.159432078984398,0.138042824037397,-50799.375057617,-0.00232978013269774,-0.0475353086871548,0.0428757484217593,-0.101746047202273,0.919079827439917,-0.00719977954444479,-0.0543951450118004,0.0399955859229108,-0.300967819138769,0.763777229166713
"减少",0.100786379967237,0.0949122648358307,-73868.0182603078,-0.00391655637094398,-0.0386528692737132,0.0308197565318252,-0.22181216433209,0.824599101920045,-0.0196576376433413,-0.0558228353940536,0.016507560107371,-1.07043931635693,0.285437340596787
